"";"X.1";"X";"PostId";"CodeSnippet";"Weekday";"GMTHour";"BodyLength";"TitleLength";"URL";"IsTheSameTopicBTitle";"AvgUpperCharsPPost";"NTag";"SentimentPositiveScore";"SentimentNegativeScore";"Successful";"QuestionText";"CommentsText";"UserId";"UserReputation"
"59743";61874;61874;25650906;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;TRUE;0,0392156862745098;TRUE;FALSE;FALSE;FALSE;"I'd like to compute the argument to a tag like this: Is this possible? Or do I need to compute the string in the view? Using django 1.4 (don't question it).";"@That1Guy Yep, changes in the technology are not on the table. @PauloAlmeida Very cool! (Although kind of an abuse)";21640;"Trusted"
"59821";61953;61953;25651269;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;TRUE;0,0241379310344828;FALSE;FALSE;FALSE;TRUE;"Looking through the source code for (a git extension for ), I see that (caret bang) is being appended to the commit hash when calling . See : This translates to the following on the command line, using the file in question as an example: I know that would refer to the parent of the commit. What does do?";"";361684;"Trusted"
"59936";62073;62073;25651957;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;FALSE;0,041002277904328;TRUE;FALSE;TRUE;TRUE;"Is there anyway to force Laravel to treat all your routes as HTTPs irrespective of what you've configuration in routes.php? That is, I know I can configure a route securely withsomething like this What I'd like is for the to be added to all routes automatically, even if a developer does this ensuring a secure route if a developer fails to specify a route as secure. Failing that, (before I dig into it myself) is there a known programmatic way to get a list of all routes and check if they're secure or not?";"";4668;"Trusted"
"60075";62216;62216;25652723;TRUE;"Weekday";"Evening";"Medium";"Short";FALSE;FALSE;0,0416666666666667;TRUE;FALSE;FALSE;FALSE;"Consider the following: Now, in my context, I want to seed some s with related s: If I run everything works as you'd expect, and I get the related s added for each . Now, if I go and change my seed data to something like: And run again, the s are updated, but all of the s will still have ""Blah"" for their properties. This makes sense, since there's no logical way for Entity Framework to know which should be updated, but is there any workaround? Perhaps some other way I can add the s and also keep them related to the s? I know I could simply do: But given that I'm using identity columns as keys, I have no way to know which s to add to which s. Any ideas?";"";654031;"Trusted"
"60269";62414;62414;25653754;TRUE;"Weekday";"Evening";"Short";"Short";FALSE;FALSE;0,0436363636363636;TRUE;FALSE;FALSE;TRUE;"I have the following query: Does anyone know how the last is applied? Does that become part of the SQL query, or are all the results loaded in to memory and then passed to ? And if it's the second case, is there any way to make it all one query? I only need the first item and it would be very inefficent to return all the results.";"";522663;"Trusted"
"60305";62453;62453;25653959;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;FALSE;0,0382775119617225;FALSE;FALSE;FALSE;FALSE;"I'd like to be able to call within a fairly generic actor and have it return an actor reference that is an (basically dependency injection). So for example, Is this possible in Akka? Or is there an ""Akka way"" to do something like this?";"";4068;"Trusted"
"60399";62551;62551;25654482;TRUE;"Weekday";"Evening";"Medium";"Long";TRUE;FALSE;0,0337477797513321;TRUE;FALSE;TRUE;FALSE;"I'm trying to create an ember-cli addon component that acts as a date picker using . The problem I'm having is figuring out how to make the Pikaday class . Normally I would do this using either or However neither of these approaches work when I include the addon in my project. In the case of , it fails in my project because Pikaday is not found in the vendor directory. In the case of , it fails saying Pikaday cannot be found. Here's a link to the component in its current state where I was attempting to use the global method. My question is: How do I include a dependency such as Pikaday in an ember-cli addon that needs to be used in a component?";"";167614;"Trusted"
"60442";62595;62595;25654648;FALSE;"Weekday";"Evening";"Medium";"Medium";TRUE;FALSE;0,0498409331919406;TRUE;FALSE;FALSE;FALSE;"I am using Windows and trying to find the most efficient process (from the human perspective) for building a Docker image from a Dockerfile. The documented way of using Docker on Windows is to use boot2docker to effectively use Docker under a VirtualBox VM. It seems that boot2docker is just a convenient way to start that VM and SSH into it. Once in my Docker VM, I cannot find any mapped directories. I have found no boot2docker options to mount a directory from the host. The only thing I can find in the documentation is a for the Windows host to mount the boot2docker's share. This is backwards from what would be convenient. My Question: What is the prescribed workflow for using Docker (and specifically, building Docker images) under Windows? I must be missing something, as at the moment I see no benefit of using boot2docker. It seems far easier to fire up a Vagrant-built VM with Docker installed on it, where a directory for my current project is already mapped. While this doesn't allow for sharing the VM among multiple projects, it certainly makes things more convenient. What am I missing? Is there a better way?";"";362536;"Trusted"
"60763";62928;62928;25656336;FALSE;"Weekday";"Night";"Short";"Short";TRUE;FALSE;0,144;FALSE;FALSE;FALSE;FALSE;"Does anyone know of a port of PasteXmlAsLinq for Visual Studio 2013 or an equivalent tool for generating XElements from XML?";"";5274;"Trusted"
"61163";63339;63339;25658360;FALSE;"Weekday";"Morning";"Medium";"Medium";TRUE;FALSE;0,030188679245283;TRUE;FALSE;FALSE;TRUE;"I followed in order to increase the amount of memory that is allocated to the JVM on a system-wide basis. It seems to work as advertised as far as getting the setting to the Java process. However, the Java process that I want to increase the memory allocation for is actually being spawned by an opaque third-party process that specifies its own memory options when it creates the Java process (and which provides no configuration of the options that it passes, hence the need for the system-wide setting). So what happens is that both settings get passed to the Java process. Or at least, that's what appears to happen when I use the to view the JVM arguments. I get something like: Is there some precedence order that dictates which setting is used when the same option is specified multiple times (and that guarantees that the same setting will always be selected)? Or is there some other way to check to see which settings are actually being applied?";"";609251;"Trusted"
"61499";63684;63684;25660064;TRUE;"Weekday";"Morning";"Medium";"Medium";FALSE;FALSE;0,0173076923076923;TRUE;FALSE;TRUE;FALSE;"For an application I'm testing I'd like to create an fixture which monkeypatches to fail tests if they try to send an email unexpectedly. However, in cases where I do expect tests to send emails, I want to use a different fixture logging those emails instead (most likely by using the fixture from and monkeypatching the method to use the host/port returned by that fixture) Of course that can only work if the autouse fixture is executed before the other fixture (loaded as funcarg). Is there any specific order in which fixtures are executed and/or is there a way to guarantee the execution order?";"";298479;"Trusted"
"61713";63907;63907;25661295;TRUE;"Weekday";"Morning";"Long";"Long";TRUE;FALSE;0,0321516900247321;TRUE;TRUE;FALSE;FALSE;"I think that it's safe to say that C locales are universally recognized as a bad idea. Writing an application that tries to parse or write text-based machine formats (which happens quite often) with C standard library functions gets near-impossible if you have to account for locale being set to anything different than . Since locale is normally per-process (and is often not thread-safe), if you are writing a library or you have a multithreaded program it's not safe even to do and restore it after doing your stuff. Now, for these reasons the rule is normally ""avoid , period""; but: we've been bitten several times in the past by the peculiar behavior of and derived classes; the says: On Unix/Linux Qt is configured to use the system locale settings by default. This can cause a conflict when using POSIX functions, for instance, when converting between data types such as floats and strings, since the notation may differ between locales. To get around this problem, call the POSIX function right after initializing or to reset the locale that is used for number formatting to ""C""-locale. This behavior has been described in ; my question is: what could be the rationale of this apparently foolish behavior? In particular, what's so peculiar about Unix and Linux that prompted such decision only on these platforms? (incidentally, will everything break if I just do after creating the ? if it's fine, why don't they just remove their )";"";214671;"Trusted"
